campaign_id,protocol_fingerprint,control,key,ef,materialized_fraction,upper_graph_state,run_kind,repeat,dataset,binary_sha256,num_vectors,threads,query_contexts,coroutines,top_k,processed,recall,qps,posts_per_query,wrs_per_query,bytes_per_query,posts_upnav_per_query,posts_l0_per_query,posts_rerank_per_query,p50_us,p95_us,p99_us,descriptor_version,descriptor_packed_bytes,descriptor_sparse_bytes,record_layout,scoring_bits,registered_bytes,materialized_bytes,actual_write_bytes,budget_map_bytes,offset_table_bytes,upper_nodes,upper_dim,upper_bytes,upper_entry_uid,upper_build_ms,source_json,source_json_sha256,source_manifest,source_manifest_sha256
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f05,100,0.05,resident,measure,0,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,1771.0,175.607,1385.747,6392986.276,0.0,1335.747,50.0,71317.691,81274.634,85749.323,2,495529624,0,variable,8,17179869184,495529624,495529624,800000,1600008,6322,960,24276480,657,121.353866,raw/budget/f05/measure_r0/cn.json,29c55e8d7fcc03cd95de2930cf2c45507443f498667f68f029b7512784ac0966,raw/budget/f05/measure_r0/manifest.json,686ffbdd076b53aa95d9ed73d5aa9533ea93857e13a25353001ee9d289068072
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f05,100,0.05,resident,measure,1,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,1774.0,175.607,1385.747,6392986.276,0.0,1335.747,50.0,71611.008,81598.241,86363.102,2,495529624,0,variable,8,17179869184,495529624,495529624,800000,1600008,6322,960,24276480,657,120.77120599999999,raw/budget/f05/measure_r1/cn.json,54bd52e2a15ff09e24e74b6912ef8a3cbd5229aa04ffe1c0e68c3fced82082bd,raw/budget/f05/measure_r1/manifest.json,a5d6275554c059d7e905bbf8784a122db9b67eaf45cb3325971373038feb7450
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f05,100,0.05,resident,measure,2,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,1765.0,175.607,1385.747,6392986.276,0.0,1335.747,50.0,71220.13,81236.447,86136.57,2,495529624,0,variable,8,17179869184,495529624,495529624,800000,1600008,6322,960,24276480,657,121.366737,raw/budget/f05/measure_r2/cn.json,ccdbefccf21127f0bcd1ea4862964904f5b87c9d4c27c1fa73a0266095806a46,raw/budget/f05/measure_r2/manifest.json,756e42dfd6ef45cf7540b8f23aae53b71bf38622be82729cef132f1ac1f997a4
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f05,100,0.05,resident,measure,3,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,1764.0,175.607,1385.747,6392986.276,0.0,1335.747,50.0,71178.6,81398.234,86484.181,2,495529624,0,variable,8,17179869184,495529624,495529624,800000,1600008,6322,960,24276480,657,119.826258,raw/budget/f05/measure_r3/cn.json,5973270e7f3134b8dd35610ac013b08d5a0ba2d2f59a7ac2d6fbc4ddaf379b2c,raw/budget/f05/measure_r3/manifest.json,0af3a20c9c861d59ea72028b95138ecae24e242fc8f5cf6a6f3aacd4cea9e73a
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f05,100,0.05,resident,measure,4,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,1756.0,175.607,1385.747,6392986.276,0.0,1335.747,50.0,71520.534,81201.062,84505.159,2,495529624,0,variable,8,17179869184,495529624,495529624,800000,1600008,6322,960,24276480,657,121.680848,raw/budget/f05/measure_r4/cn.json,e22af40fd4070ade9ba1bf5b79d980f1228cc943cca257f6cfa85b9b285a93a4,raw/budget/f05/measure_r4/manifest.json,89c2737aca2163d838d6d59019bbf09d6428110a33432e06cc2d0097399c8422
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f10,100,0.1,resident,measure,0,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2152.0,160.782,940.455,5255916.328,0.0,890.455,50.0,58075.96,68563.047,73382.959,2,890413336,0,variable,8,17179869184,890413336,890413336,800000,1600008,6322,960,24276480,657,120.328587,raw/budget/f10/measure_r0/cn.json,299653b34a95ac276bc9b5b968ebcf50a476f47c4d54ff6a5d159b11df4b706d,raw/budget/f10/measure_r0/manifest.json,3409a053a3edba3fc8c2583957c53ba888cd25181ec0559cf98b41e2c8f9d8e1
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f10,100,0.1,resident,measure,1,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2146.0,160.782,940.455,5255916.328,0.0,890.455,50.0,58032.118,68630.647,72864.037,2,890413336,0,variable,8,17179869184,890413336,890413336,800000,1600008,6322,960,24276480,657,120.87453199999999,raw/budget/f10/measure_r1/cn.json,c974cf49767e5a4db87b87e43957e36eee57bb80e4865b43162243027510ddd9,raw/budget/f10/measure_r1/manifest.json,296f4f71600ada82ada63bbd1dfeb4e1e8b317bb31cdc7474c7334745ca5a211
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f10,100,0.1,resident,measure,2,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2145.0,160.782,940.455,5255916.328,0.0,890.455,50.0,58149.037000000004,68268.147,71906.096,2,890413336,0,variable,8,17179869184,890413336,890413336,800000,1600008,6322,960,24276480,657,121.30504099999999,raw/budget/f10/measure_r2/cn.json,c092e8d6413bcb13bfcc9387553b849d2e0fe18cc1a98c9040bf480e1517c05e,raw/budget/f10/measure_r2/manifest.json,184f120ff8ff4cc3c672baf577477c9be85e6fe7686b475e8bc8738956faf135
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f10,100,0.1,resident,measure,3,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2149.0,160.782,940.455,5255916.328,0.0,890.455,50.0,58296.04,68808.156,73690.721,2,890413336,0,variable,8,17179869184,890413336,890413336,800000,1600008,6322,960,24276480,657,120.774271,raw/budget/f10/measure_r3/cn.json,b7c8656b1b74964af1cff8c13a488da324e286f6647e9540d388542d88e95b0d,raw/budget/f10/measure_r3/manifest.json,f305bd23316754bfdef46724121a388fd514dae727d3968e9e171ca0acb45ac6
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f10,100,0.1,resident,measure,4,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2148.0,160.782,940.455,5255916.328,0.0,890.455,50.0,58199.871,68443.569,72880.315,2,890413336,0,variable,8,17179869184,890413336,890413336,800000,1600008,6322,960,24276480,657,119.50743,raw/budget/f10/measure_r4/cn.json,e4862c6fad624827c628bc1d00cb131a8405f71b9491adb181ab2c2dc2817eb7,raw/budget/f10/measure_r4/manifest.json,9111772f099137a4e7016d9143cb4fb1ccc6599d7bc065c31d85761a27982516
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f25,100,0.25,resident,measure,0,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2862.0,133.364,420.319,3972318.404,0.0,370.319,50.0,43260.316,52944.131,56564.26,2,1669609672,0,variable,8,17179869184,1669609672,1669609672,800000,1600008,6322,960,24276480,657,119.028393,raw/budget/f25/measure_r0/cn.json,e1102687977223b6df7509345ea44f96bb3ff75c6bb917a20c5caa6a58b9f687,raw/budget/f25/measure_r0/manifest.json,64fa28cd5ce2a7ab907fcd5bf9116f0f09779ec8e3689d5b3231e408e32dede0
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f25,100,0.25,resident,measure,1,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2845.0,133.364,420.319,3972318.404,0.0,370.319,50.0,43516.012,53501.985,57739.933000000005,2,1669609672,0,variable,8,17179869184,1669609672,1669609672,800000,1600008,6322,960,24276480,657,118.38148899999999,raw/budget/f25/measure_r1/cn.json,c75237e5c4a53e90b4fa6264d63fb064eb9d037e97054779da684a2b4039fcd3,raw/budget/f25/measure_r1/manifest.json,57c042322b763f98e70e952a52735c18d2be30919d1fb2f95c3205fc84748119
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f25,100,0.25,resident,measure,2,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2858.0,133.364,420.319,3972318.404,0.0,370.319,50.0,43549.594,52461.193,57726.544,2,1669609672,0,variable,8,17179869184,1669609672,1669609672,800000,1600008,6322,960,24276480,657,119.684601,raw/budget/f25/measure_r2/cn.json,f167b4184bf791b2c440141822517f61a56d7672ceee24db35c1077e27f28da6,raw/budget/f25/measure_r2/manifest.json,112d8596ec9b7b830f6528db3cfc6b98e4b5da5e77e18f4060956fa645ea4174
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f25,100,0.25,resident,measure,3,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2859.0,133.364,420.319,3972318.404,0.0,370.319,50.0,43342.593,52562.267,57283.619,2,1669609672,0,variable,8,17179869184,1669609672,1669609672,800000,1600008,6322,960,24276480,657,120.291252,raw/budget/f25/measure_r3/cn.json,2e4e1f399cfc2937aad1c1f4d80b2ba069cae7e55147240456cf103f414812f4,raw/budget/f25/measure_r3/manifest.json,4d9c142c9e9caebdc21b30cc898086dbe4232cb47eb86a1f35f28c61d8bf500b
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f25,100,0.25,resident,measure,4,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,2846.0,133.364,420.319,3972318.404,0.0,370.319,50.0,43574.543,53404.149,57115.488,2,1669609672,0,variable,8,17179869184,1669609672,1669609672,800000,1600008,6322,960,24276480,657,119.609791,raw/budget/f25/measure_r4/cn.json,54f93cefc358f2ac0d337c49a49ae3ceb42b7c8717d73b5a622e4ccf8ea54057,raw/budget/f25/measure_r4/manifest.json,7b9ce2f00b5af11af232db61918a85c2aa78e85a84423715756ca9cc6fdb94bc
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f50,100,0.5,resident,measure,0,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3304.0,111.847,197.379,3447421.144,0.0,147.379,50.0,38016.18,43698.197,48934.565,2,2416992248,0,variable,8,17179869184,2416992248,2416992248,800000,1600008,6322,960,24276480,657,119.619895,raw/budget/f50/measure_r0/cn.json,89aa3a07f6593b3816ab0f50d35448c097ba440f6e93e3119c7484044f2ea284,raw/budget/f50/measure_r0/manifest.json,a8cb3765cea75020f9cbeb837f263978200d267d1ce492e02069a4d46e80ab66
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f50,100,0.5,resident,measure,1,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3303.0,111.847,197.379,3447421.144,0.0,147.379,50.0,38259.461,43858.036,47826.368,2,2416992248,0,variable,8,17179869184,2416992248,2416992248,800000,1600008,6322,960,24276480,657,119.68564099999999,raw/budget/f50/measure_r1/cn.json,5f26d6c6099a87bf9320a4d7029f15d0f1daf5fc7f8a4f05e64e64973e3df10d,raw/budget/f50/measure_r1/manifest.json,dd31aa8f6a185dde6483d812e061bb41dcd052ca1b60ae77bedd6eff11c979ed
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f50,100,0.5,resident,measure,2,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3307.0,111.847,197.379,3447421.144,0.0,147.379,50.0,38188.788,44286.85,48377.819,2,2416992248,0,variable,8,17179869184,2416992248,2416992248,800000,1600008,6322,960,24276480,657,119.58339199999999,raw/budget/f50/measure_r2/cn.json,fe4ff47eeb97e8307bff46c8d332a96a5f1467d202a5b90784b4b4dcb3b40b90,raw/budget/f50/measure_r2/manifest.json,173da878e9dbca1bc1befce99f5acf09b373159408d19dd4833ad826cff4a843
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f50,100,0.5,resident,measure,3,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3305.0,111.847,197.379,3447421.144,0.0,147.379,50.0,38045.88,44065.429000000004,49089.556000000004,2,2416992248,0,variable,8,17179869184,2416992248,2416992248,800000,1600008,6322,960,24276480,657,119.49184899999999,raw/budget/f50/measure_r3/cn.json,c93213b0e175bacbab3a6f4cf8550efc26eea94692ba6c2462438efdac6edab7,raw/budget/f50/measure_r3/manifest.json,c87a8c1178f8c92a58a49b1ed0ad78057b5338ff516aeb833b41c8bb7fff7863
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f50,100,0.5,resident,measure,4,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3306.0,111.847,197.379,3447421.144,0.0,147.379,50.0,38146.885,44187.412000000004,49132.121,2,2416992248,0,variable,8,17179869184,2416992248,2416992248,800000,1600008,6322,960,24276480,657,117.709378,raw/budget/f50/measure_r4/cn.json,8637b57c703146588f8e52056fd4c58ddd043f4203dc894acb2560294246afb9,raw/budget/f50/measure_r4/manifest.json,373f5ccd9a798e470018c149241f7de3c1f6e2eeea7a4df74778fec95fa50e4e
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f75,100,0.75,resident,measure,0,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3401.0,103.793,154.913,3352233.388,0.0,104.913,50.0,37061.998,42445.955,43986.664000000004,2,2821050232,0,variable,8,17179869184,2821050232,2821050232,800000,1600008,6322,960,24276480,657,118.60387999999999,raw/budget/f75/measure_r0/cn.json,c00690090926ceb26abc252d4b0871ecd2d3eacb4a4c53b4c4246257d339a7b1,raw/budget/f75/measure_r0/manifest.json,62ef28632e734e48e7587b6816e633883699b24276534629590b77c200398d86
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f75,100,0.75,resident,measure,1,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3403.0,103.793,154.913,3352233.388,0.0,104.913,50.0,37395.62,41792.563,43185.975,2,2821050232,0,variable,8,17179869184,2821050232,2821050232,800000,1600008,6322,960,24276480,657,119.38550599999999,raw/budget/f75/measure_r1/cn.json,e2fdf6ccab7aabffacc1ab9be403133222d40a9f94f30989e953a2f0702899c7,raw/budget/f75/measure_r1/manifest.json,78f34a9ef98d6b37aa09fc4b24e1dafcdb3328d369779260636f19b2322ff326
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f75,100,0.75,resident,measure,2,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3407.0,103.793,154.913,3352233.388,0.0,104.913,50.0,37110.343,41990.483,43756.964,2,2821050232,0,variable,8,17179869184,2821050232,2821050232,800000,1600008,6322,960,24276480,657,119.651776,raw/budget/f75/measure_r2/cn.json,97d6219a1bdf55bbb8e7282b2199d2b313a7573cd58fd6a0be1f2145d049159f,raw/budget/f75/measure_r2/manifest.json,03f95d00fa36dec91f1f7c5479155ffaf1c2a3c4930b030f9648651e412cd53f
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f75,100,0.75,resident,measure,3,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3407.0,103.793,154.913,3352233.388,0.0,104.913,50.0,37218.049,42113.586,43325.535,2,2821050232,0,variable,8,17179869184,2821050232,2821050232,800000,1600008,6322,960,24276480,657,119.432491,raw/budget/f75/measure_r3/cn.json,2479be1db7b946c6c2f39d333f2841256c50c83b8b07a910d1cff5caecd10afd,raw/budget/f75/measure_r3/manifest.json,537658fc113ea5d83dfdb074f6e1d334abb2acd4ee9ab88373baae24cda5efc9
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,f75,100,0.75,resident,measure,4,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3409.0,103.793,154.913,3352233.388,0.0,104.913,50.0,37400.265,41939.222,43326.928,2,2821050232,0,variable,8,17179869184,2821050232,2821050232,800000,1600008,6322,960,24276480,657,116.584496,raw/budget/f75/measure_r4/cn.json,d01d7ae757f6c23d1503c51d1db3ea96e2290e0ad5eb1e05bfa87d482db1baf6,raw/budget/f75/measure_r4/manifest.json,1c150fe913d9f80b9f5473eaf78399319c61e655d0bfc1447c8166ae3f16b5e1
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,full,100,1.0,resident,measure,0,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3415.0,102.153,151.153,3344681.832,0.0,101.153,50.0,37402.864,41809.591,43423.149,2,2980634200,0,variable,8,17179869184,2980634200,2980634200,0,1600008,6322,960,24276480,657,119.60867499999999,raw/budget/full/measure_r0/cn.json,d167bbf14d4c1428a5e9939c6170ecdff031caffd288410913b6e19822a5abc2,raw/budget/full/measure_r0/manifest.json,938502bfe00d22118357c54fd1705afda28956cc4494f7f065e915eb76acf8e7
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,full,100,1.0,resident,measure,1,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3413.0,102.153,151.153,3344681.832,0.0,101.153,50.0,37093.726,41632.725,42916.524,2,2980634200,0,variable,8,17179869184,2980634200,2980634200,0,1600008,6322,960,24276480,657,118.064954,raw/budget/full/measure_r1/cn.json,367069e91c8a66093affcab51da56e017c5c4afe09eb8bf54426a85d18f27aa3,raw/budget/full/measure_r1/manifest.json,7d239537885224b8d6bdbf50c9901303062b1ef2f82456b1d0a9b8c1bfbe256f
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,full,100,1.0,resident,measure,2,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3415.0,102.153,151.153,3344681.832,0.0,101.153,50.0,37354.24,42189.347,43211.215000000004,2,2980634200,0,variable,8,17179869184,2980634200,2980634200,0,1600008,6322,960,24276480,657,119.150275,raw/budget/full/measure_r2/cn.json,2725814caf2278f4e76b79d0fa67ea3971ac9c469eb1e239e1eb382ef010f106,raw/budget/full/measure_r2/manifest.json,a4cbf992b980b29f7f71f0364b18bbd1e134725e939baa51220f4b691333d791
vldb-mechanism-controls-final-v6-20260715,d60f2d12f0f23c2bbccecb65db1a2fe074ba819ef11567887c6734768129e31a,budget,full,100,1.0,resident,measure,3,GIST200K,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,200000,16,16,8,10,1000,0.9512,3409.0,102.153,151.153,3344681.832,0.0,101.153,50.0,37478.906,42015.686,43552.341,2,2980634200,0,variable,8,17179869184,2980634200,2980634200,0,1600008,6322,960,24276480,657,119.218874,raw/budget/full/measure_r3/cn.json,1e32f04e0aed9154cfdff8cb1dc343653e997e9ffc132b8c50918d41f804b03b,raw/budget/full/measure_r3/manifest.json,8151632d4cd4de47560af98071fbf8390f02e29a0bcf0ac4c70f20be08431270
