dataset,layout,memory_nodes,repeat,num_vectors,num_queries,threads,coroutines_per_thread,binary_sha256,manifest_cell_fingerprint,campaign_protocol_fingerprint,descriptor_version,policy,record_layout,scoring_code,scoring_bits,recall,qps,query_wall_ms,query_read_bytes,query_read_bytes_per_query,query_read_wrs,query_read_wrs_per_query,query_read_submits,query_read_submits_per_query,read_bytes_gini,read_wrs_gini,read_submits_gini,measured_authoritative_index_bytes,registered_sidecar_bytes,materialized_sidecar_bytes,actual_sidecar_write_bytes,sidecar_bytes_per_vector,sidecar_to_authoritative_ratio,storage_amplification,registered_utilization,cn_peak_rss_kib,mn_peak_rss_sum_kib,mn_peak_rss_max_kib,lavd_build_ms,lavd_build_fetch_ms,lavd_build_parse_ms,lavd_build_rank_ms,lavd_build_encode_ms,lavd_build_metadata_ms,lavd_build_materialize_ms,resident_upper_build_ms,cell_path,query_latency_samples,query_latency_p50_us,query_latency_p95_us,query_latency_p99_us
gist1m,legacy,3,2,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,0a5e50cf7d7c1c6a1c2d84eb34945e9f5429a43f7893b3d562ee0157381d9231,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,0,authoritative_owner_global_slot,legacy_sparse_fixed,rabitq,2,0.9257,2631,3799.8172720000002,41591542960,4159154.296,6005660,600.566,4037330,403.733,0.0005805039105318475,0.0005883338939156285,0.000652246245249542,4128573160,28991029248,25368023784,8456016384,25368.023784,6.144501453863058,7.144501453863058,0.8750301193859842,8942620,40940856,13647020,26525.665001,5120.569631,192.718922,3.6e-05,11838.991393,2.390349,9370.954424,805.703842,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_legacy_s3_measure_r2,10000,7594.054,7929.925,8083.222
gist1m,legacy,3,3,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,0a5e50cf7d7c1c6a1c2d84eb34945e9f5429a43f7893b3d562ee0157381d9231,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,0,authoritative_owner_global_slot,legacy_sparse_fixed,rabitq,2,0.9257,2633,3797.445788,41591542960,4159154.296,6005660,600.566,4037330,403.733,0.0005805039105318475,0.0005883338939156285,0.000652246245249542,4128573160,28991029248,25368023784,8456016384,25368.023784,6.144501453863058,7.144501453863058,0.8750301193859842,8942664,40940728,13647000,26571.264518,5091.515232,191.362866,3.1e-05,11920.844072,2.351956,9365.156608,796.137837,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_legacy_s3_measure_r3,10000,7589.88,7900.204,8049.021
gist1m,legacy,3,4,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,0a5e50cf7d7c1c6a1c2d84eb34945e9f5429a43f7893b3d562ee0157381d9231,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,0,authoritative_owner_global_slot,legacy_sparse_fixed,rabitq,2,0.9257,2631,3800.484455,41591542960,4159154.296,6005660,600.566,4037330,403.733,0.0005805039105318475,0.0005883338939156285,0.000652246245249542,4128573160,28991029248,25368023784,8456016384,25368.023784,6.144501453863058,7.144501453863058,0.8750301193859842,8942624,40940456,13646832,26511.921808,5085.382448,191.37891,2.9e-05,11920.080302,2.33464,9312.710214,798.966515,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_legacy_s3_measure_r4,10000,7591.3330000000005,7913.33,8075.861
gist1m,legacy,5,0,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,a4960d494186058e88616b9002b8b8d8d01d97985a4b5ed2c80865a9fd42dfe9,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,0,authoritative_owner_global_slot,legacy_sparse_fixed,rabitq,2,0.9257,2635,3794.9359,41591542960,4159154.296,6005660,600.566,4057330,405.733,0.003587012295828517,0.0035459882843850636,0.003697012567378054,4128573192,48318382080,42279997360,8456016384,42279.99736,10.240825436237053,11.240825436237053,0.8750292443566852,8954912,68234460,13647028,26622.317863,5099.207094,192.648699,3.4e-05,11975.569016,2.3945879999999997,9352.468476,805.6652899999999,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_legacy_s5_measure_r0,10000,7575.835,7923.881,8117.492
gist1m,legacy,5,1,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,a4960d494186058e88616b9002b8b8d8d01d97985a4b5ed2c80865a9fd42dfe9,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,0,authoritative_owner_global_slot,legacy_sparse_fixed,rabitq,2,0.9257,2633,3796.64841,41591542960,4159154.296,6005660,600.566,4057330,405.733,0.003587012295828517,0.0035459882843850636,0.003697012567378054,4128573192,48318382080,42279997360,8456016384,42279.99736,10.240825436237053,11.240825436237053,0.8750292443566852,8954964,68234484,13647020,26661.123504,5121.113575,192.35915699999998,3.4e-05,11909.144264999999,2.45591,9436.021212,803.532166,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_legacy_s5_measure_r1,10000,7583.644,7939.867,8103.213
gist1m,legacy,5,2,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,a4960d494186058e88616b9002b8b8d8d01d97985a4b5ed2c80865a9fd42dfe9,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,0,authoritative_owner_global_slot,legacy_sparse_fixed,rabitq,2,0.9257,2638,3790.59267,41591542960,4159154.296,6005660,600.566,4057330,405.733,0.003587012295828517,0.0035459882843850636,0.003697012567378054,4128573192,48318382080,42279997360,8456016384,42279.99736,10.240825436237053,11.240825436237053,0.8750292443566852,8954892,68233984,13646916,26584.474461,5129.20085,192.835558,3.2999999999999996e-05,11912.28477,2.372813,9347.751079,807.995866,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_legacy_s5_measure_r2,10000,7573.675,7907.196,8066.691
gist1m,legacy,5,3,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,a4960d494186058e88616b9002b8b8d8d01d97985a4b5ed2c80865a9fd42dfe9,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,0,authoritative_owner_global_slot,legacy_sparse_fixed,rabitq,2,0.9257,2641,3785.252462,41591542960,4159154.296,6005660,600.566,4057330,405.733,0.003587012295828517,0.0035459882843850636,0.003697012567378054,4128573192,48318382080,42279997360,8456016384,42279.99736,10.240825436237053,11.240825436237053,0.8750292443566852,8954872,68234532,13646980,26649.756117,5156.946779,193.026119,4.4e-05,11858.696504,2.3405419999999997,9438.715963,804.4092929999999,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_legacy_s5_measure_r3,10000,7561.6050000000005,7928.584,8083.843
gist1m,legacy,5,4,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,a4960d494186058e88616b9002b8b8d8d01d97985a4b5ed2c80865a9fd42dfe9,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,0,authoritative_owner_global_slot,legacy_sparse_fixed,rabitq,2,0.9257,2639,3789.102089,41591542960,4159154.296,6005660,600.566,4057330,405.733,0.003587012295828517,0.0035459882843850636,0.003697012567378054,4128573192,48318382080,42279997360,8456016384,42279.99736,10.240825436237053,11.240825436237053,0.8750292443566852,8954900,68234512,13647084,26762.657487,5123.908743,192.415992,3.2e-05,11926.442221,2.4541269999999997,9517.406042999999,803.262743,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_legacy_s5_measure_r4,10000,7573.543000000001,7914.501,8058.9490000000005
gist1m,variable,1,0,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,dab7aa0358a3c40d99ec3f8b1dffacdc8113036b461db21627633b21e32cbfc7,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2966,3370.489668,29220056800,2922005.68,6005660,600.566,4017330,401.733,0.0,0.0,0.0,4128573128,6442450944,2601827488,2601827488,2601.827488,0.6302001702124144,1.6302001702124143,0.4038567791382472,8930668,10501296,10501296,25419.906374,5110.469141,192.754211,5.6e-05,11900.648713999999,80.067994,8133.530066,812.64978,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s1_measure_r0,10000,6748.4310000000005,7149.03,7341.011
gist1m,variable,1,1,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,dab7aa0358a3c40d99ec3f8b1dffacdc8113036b461db21627633b21e32cbfc7,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2961,3377.118315,29220056800,2922005.68,6005660,600.566,4017330,401.733,0.0,0.0,0.0,4128573128,6442450944,2601827488,2601827488,2601.827488,0.6302001702124144,1.6302001702124143,0.4038567791382472,8930808,10500968,10500968,25441.072105,5196.480162,191.56142699999998,3.6e-05,11854.070313,81.308596,8114.906132,808.489075,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s1_measure_r1,10000,6761.286,7185.421,7361.049
gist1m,variable,1,2,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,dab7aa0358a3c40d99ec3f8b1dffacdc8113036b461db21627633b21e32cbfc7,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2970,3366.296167,29220056800,2922005.68,6005660,600.566,4017330,401.733,0.0,0.0,0.0,4128573128,6442450944,2601827488,2601827488,2601.827488,0.6302001702124144,1.6302001702124143,0.4038567791382472,8930728,10501008,10501008,25358.38569,5150.194264,192.644569,3.2999999999999996e-05,11853.888784,80.73173899999999,8078.375183,804.803647,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s1_measure_r2,10000,6737.265,7179.911,7346.555
gist1m,variable,1,3,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,dab7aa0358a3c40d99ec3f8b1dffacdc8113036b461db21627633b21e32cbfc7,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2949,3390.644716,29220056800,2922005.68,6005660,600.566,4017330,401.733,0.0,0.0,0.0,4128573128,6442450944,2601827488,2601827488,2601.827488,0.6302001702124144,1.6302001702124143,0.4038567791382472,8930744,10501280,10501280,25482.349547,5165.323699,192.751476,3.2e-05,11912.321674,80.324552,8129.102318,813.0336209999999,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s1_measure_r3,10000,6788.183,7233.677000000001,7412.1990000000005
gist1m,variable,1,4,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,dab7aa0358a3c40d99ec3f8b1dffacdc8113036b461db21627633b21e32cbfc7,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2956,3382.197818,29220056800,2922005.68,6005660,600.566,4017330,401.733,0.0,0.0,0.0,4128573128,6442450944,2601827488,2601827488,2601.827488,0.6302001702124144,1.6302001702124143,0.4038567791382472,8930748,10500988,10500988,25871.717668,5157.835078,192.959866,3.6e-05,11966.382442,80.003742,8471.780923,800.9609399999999,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s1_measure_r4,10000,6772.1720000000005,7196.625,7349.765
gist1m,variable,3,0,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,f4e2f51a6aab445837482aa314f379efdfffa20abceac7267bbf872e3ce8fd12,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2984,3350.327011,29220056800,2922005.68,6005660,600.566,4037330,403.733,0.0008824404475490273,0.0005883338939156285,0.000652246245249542,4128573160,6442450944,2601860272,2601860272,2601.860272,0.6302081060857354,1.6302081060857354,0.4038618678847949,8942796,18920876,6306992,25543.578203,5124.324705,191.99068799999998,3.7e-05,11886.489619,79.70380399999999,8258.381898,801.7189109999999,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s3_measure_r0,10000,6711.899,7145.793000000001,7330.794
gist1m,variable,3,1,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,f4e2f51a6aab445837482aa314f379efdfffa20abceac7267bbf872e3ce8fd12,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2991,3342.974736,29220056800,2922005.68,6005660,600.566,4037330,403.733,0.0008824404475490273,0.0005883338939156285,0.000652246245249542,4128573160,6442450944,2601860272,2601860272,2601.860272,0.6302081060857354,1.6302081060857354,0.4038618678847949,8942776,18920552,6306976,25575.035924,5118.773994,191.55996299999998,3.9999999999999996e-05,11909.76556,79.24094699999999,8272.893118,802.9623899999999,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s3_measure_r1,10000,6699.84,7122.224,7300.3330000000005
gist1m,variable,3,2,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,f4e2f51a6aab445837482aa314f379efdfffa20abceac7267bbf872e3ce8fd12,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2969,3367.234885,29220056800,2922005.68,6005660,600.566,4037330,403.733,0.0008824404475490273,0.0005883338939156285,0.000652246245249542,4128573160,6442450944,2601860272,2601860272,2601.860272,0.6302081060857354,1.6302081060857354,0.4038618678847949,8942700,18920872,6307028,25543.82957,5130.833421,192.017857,2.9999999999999997e-05,11875.322266,81.237884,8262.008412,808.839607,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s3_measure_r2,10000,6745.341,7158.027,7319.424
gist1m,variable,3,3,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,f4e2f51a6aab445837482aa314f379efdfffa20abceac7267bbf872e3ce8fd12,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2988,3346.054746,29220056800,2922005.68,6005660,600.566,4037330,403.733,0.0008824404475490273,0.0005883338939156285,0.000652246245249542,4128573160,6442450944,2601860272,2601860272,2601.860272,0.6302081060857354,1.6302081060857354,0.4038618678847949,8942832,18921004,6307088,25545.891183,5094.055645,193.09511,3.7e-05,11869.217474,81.302278,8305.72308,804.550362,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s3_measure_r3,10000,6692.189,7188.028,7372.428
gist1m,variable,3,4,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,f4e2f51a6aab445837482aa314f379efdfffa20abceac7267bbf872e3ce8fd12,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2986,3348.296884,29220056800,2922005.68,6005660,600.566,4037330,403.733,0.0008824404475490273,0.0005883338939156285,0.000652246245249542,4128573160,6442450944,2601860272,2601860272,2601.860272,0.6302081060857354,1.6302081060857354,0.4038618678847949,8942772,18920672,6306988,25595.64044,5126.502783,191.97565899999998,3.2999999999999996e-05,11928.075698,79.37911799999999,8267.252996,805.767063,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s3_measure_r4,10000,6704.3820000000005,7152.6140000000005,7309.722
gist1m,variable,5,0,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,e25bde3c4ec4e7c9a4513570c73b41b7ffa1037f8ebc5f656d620e92da43e5b3,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2968,3368.4210709999998,29220056800,2922005.68,6005660,600.566,4057330,405.733,0.0047538995885867,0.0035459882843850636,0.003697012567378054,4128573192,8053063680,2601893056,2601893056,2601.893056,0.6302160419589335,1.6302160419589335,0.32309356530507405,8954948,28912732,5782756,25474.115324,5102.519845,195.298834,3.9e-05,11932.61065,81.723874,8159.482015,804.601915,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s5_measure_r0,10000,6750.723,7184.179,7369.734
gist1m,variable,5,1,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,e25bde3c4ec4e7c9a4513570c73b41b7ffa1037f8ebc5f656d620e92da43e5b3,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2973,3362.687097,29220056800,2922005.68,6005660,600.566,4057330,405.733,0.0047538995885867,0.0035459882843850636,0.003697012567378054,4128573192,8053063680,2601893056,2601893056,2601.893056,0.6302160419589335,1.6302160419589335,0.32309356530507405,8954844,28912520,5782620,25481.342384,5116.459766,193.13742299999998,3.2999999999999996e-05,11905.265237,81.277698,8182.6167,808.4955329999999,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s5_measure_r1,10000,6733.56,7178.804,7343.63
gist1m,variable,5,2,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,e25bde3c4ec4e7c9a4513570c73b41b7ffa1037f8ebc5f656d620e92da43e5b3,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2964,3372.739329,29220056800,2922005.68,6005660,600.566,4057330,405.733,0.0047538995885867,0.0035459882843850636,0.003697012567378054,4128573192,8053063680,2601893056,2601893056,2601.893056,0.6302160419589335,1.6302160419589335,0.32309356530507405,8954760,28912984,5782672,25477.105504,5152.786883,192.82399099999998,3.9999999999999996e-05,11852.657566,82.57411499999999,8193.61543,804.858387,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s5_measure_r2,10000,6760.455,7206.487,7416.43
gist1m,variable,5,3,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,e25bde3c4ec4e7c9a4513570c73b41b7ffa1037f8ebc5f656d620e92da43e5b3,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2969,3367.690343,29220056800,2922005.68,6005660,600.566,4057330,405.733,0.0047538995885867,0.0035459882843850636,0.003697012567378054,4128573192,8053063680,2601893056,2601893056,2601.893056,0.6302160419589335,1.6302160419589335,0.32309356530507405,8954968,28913000,5782708,25494.730151,5128.176537,192.232191,3.5e-05,11891.868438,80.896564,8198.799742,806.367724,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s5_measure_r3,10000,6745.860000000001,7190.7480000000005,7354.506
gist1m,variable,5,4,1000000,10000,10,2,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,e25bde3c4ec4e7c9a4513570c73b41b7ffa1037f8ebc5f656d620e92da43e5b3,f66e56420327d3cfa9485cc95a7753b7883a7a046aceda4b8a811475de221080,2,block_cyclic,variable,rabitq,2,0.9257,2973,3363.121314,29220056800,2922005.68,6005660,600.566,4057330,405.733,0.0047538995885867,0.0035459882843850636,0.003697012567378054,4128573192,8053063680,2601893056,2601893056,2601.893056,0.6302160419589335,1.6302160419589335,0.32309356530507405,8954972,28912964,5782756,25491.275661,5130.597295,192.056953,5.6e-05,11865.17986,81.36639799999999,8219.463858,809.6937869999999,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/resource_ledger_gist_final_v4_20260714/raw/gist1m_variable_s5_measure_r4,10000,6737.454,7159.665,7326.265
